prob_default,uncertainty,segment
0.5229506,0.013393928,Medium / Monitor
0.6289709,0.017502952,Medium / Monitor
0.35237047,0.02474621,Medium / Monitor
0.44910565,0.03632033,Medium / Monitor
0.39296934,0.038311623,Medium / Monitor
0.58353573,0.035971206,Medium / Monitor
0.1849579,0.052699987,Low Risk
0.14942206,0.024390124,Low Risk
0.6513154,0.021498652,Medium / Monitor
0.25759766,0.05330213,Low Risk
0.5407487,0.018082045,Medium / Monitor
0.42529202,0.013085799,Medium / Monitor
0.64899254,0.019105354,Medium / Monitor
0.57003033,0.01573579,Medium / Monitor
0.72781533,0.014896102,High Risk (Confident)
0.6323197,0.017782642,Medium / Monitor
0.26187426,0.0119673,Low Risk
0.3324321,0.017611995,Medium / Monitor
0.59377176,0.017197447,Medium / Monitor
0.23261626,0.015348717,Low Risk
0.6978757,0.01869735,Medium / Monitor
0.53977066,0.020192554,Medium / Monitor
0.7510785,0.008366468,High Risk (Confident)
0.2752283,0.02019825,Low Risk
0.53966916,0.018040378,Medium / Monitor
0.4242752,0.016755836,Medium / Monitor
0.5862454,0.021044679,Medium / Monitor
0.27195328,0.018205699,Low Risk
0.63772523,0.021138387,Medium / Monitor
0.6072338,0.028894968,Medium / Monitor
0.4303646,0.017285896,Medium / Monitor
0.26284453,0.060030382,Low Risk
0.7311236,0.016143778,High Risk (Confident)
0.37568745,0.024826003,Medium / Monitor
0.6867711,0.015190512,Medium / Monitor
0.6140335,0.015686499,Medium / Monitor
0.33766085,0.031790826,Medium / Monitor
0.41890115,0.058122136,Medium / Monitor
0.6364949,0.020937633,Medium / Monitor
0.5497364,0.018385667,Medium / Monitor
0.24872924,0.013124059,Low Risk
0.7001521,0.022116005,High Risk (Confident)
0.7329306,0.012972108,High Risk (Confident)
0.2066969,0.013095015,Low Risk
0.25918517,0.03732755,Low Risk
0.38088647,0.017557407,Medium / Monitor
0.55326086,0.025895504,Medium / Monitor
0.44848913,0.08718588,Medium / Monitor
0.66273093,0.016398538,Medium / Monitor
0.49525693,0.017135981,Medium / Monitor
0.48541132,0.044809323,Medium / Monitor
0.59347177,0.01668405,Medium / Monitor
0.083194,0.010691597,Low Risk
0.5793654,0.14738068,Escalate Zone
0.42114985,0.015082572,Medium / Monitor
0.2990192,0.022766588,Low Risk
0.4836485,0.023662183,Medium / Monitor
0.34092936,0.017184516,Medium / Monitor
0.42372754,0.017338002,Medium / Monitor
0.391838,0.018637626,Medium / Monitor
0.4567866,0.02847042,Medium / Monitor
0.351216,0.015000839,Medium / Monitor
0.4581051,0.019158341,Medium / Monitor
0.24169452,0.015904797,Low Risk
0.5267514,0.01952448,Medium / Monitor
0.4335388,0.013504819,Medium / Monitor
0.595196,0.025483623,Medium / Monitor
0.23747301,0.01274408,Low Risk
0.30346572,0.021367067,Medium / Monitor
0.5904586,0.015611895,Medium / Monitor
0.25277883,0.018523723,Low Risk
0.5320597,0.049436368,Medium / Monitor
0.6979839,0.021397565,Medium / Monitor
0.6521553,0.021904657,Medium / Monitor
0.28014186,0.019706747,Low Risk
0.40954652,0.022699296,Medium / Monitor
0.35178268,0.019030947,Medium / Monitor
0.44398853,0.021826848,Medium / Monitor
0.39138693,0.025188204,Medium / Monitor
0.08804538,0.012301969,Low Risk
0.22988075,0.025657855,Low Risk
0.47352988,0.023340944,Medium / Monitor
0.5568519,0.029100316,Medium / Monitor
0.3253684,0.021026045,Medium / Monitor
0.19302645,0.016143613,Low Risk
0.27793014,0.016125418,Low Risk
0.50466335,0.01847193,Medium / Monitor
0.6074333,0.020881105,Medium / Monitor
0.5649806,0.020506948,Medium / Monitor
0.26353568,0.022992248,Low Risk
0.60945576,0.02846225,Medium / Monitor
0.41373035,0.015855176,Medium / Monitor
0.40422535,0.01507311,Medium / Monitor
0.6283532,0.019558832,Medium / Monitor
0.2703633,0.021891994,Low Risk
0.4886889,0.017361846,Medium / Monitor
0.30952847,0.02056457,Medium / Monitor
0.57310545,0.046326622,Medium / Monitor
0.46416223,0.018142372,Medium / Monitor
0.73977846,0.013466941,High Risk (Confident)
0.3323372,0.023004128,Medium / Monitor
0.71070373,0.019959213,High Risk (Confident)
0.43715796,0.010513073,Medium / Monitor
0.40027246,0.03288683,Medium / Monitor
0.6883919,0.017925695,Medium / Monitor
0.54601663,0.017800923,Medium / Monitor
0.09956726,0.0118444655,Low Risk
0.4721743,0.015313954,Medium / Monitor
0.6227285,0.03116954,Medium / Monitor
0.3429549,0.017227633,Medium / Monitor
0.5744461,0.025368432,Medium / Monitor
0.45732525,0.016395357,Medium / Monitor
0.2706394,0.026044633,Low Risk
0.6599989,0.016875548,Medium / Monitor
0.7804142,0.011357347,High Risk (Confident)
0.47942236,0.03404356,Medium / Monitor
0.76006114,0.021606678,High Risk (Confident)
0.44890967,0.009915506,Medium / Monitor
0.20411481,0.07011593,Low Risk
0.46949083,0.027410688,Medium / Monitor
0.3557612,0.013765872,Medium / Monitor
0.6141864,0.024692511,Medium / Monitor
0.27470657,0.020797046,Low Risk
0.53733456,0.018033,Medium / Monitor
0.09537984,0.017675309,Low Risk
0.67535704,0.019166177,Medium / Monitor
0.33475867,0.018671853,Medium / Monitor
0.559559,0.020004239,Medium / Monitor
0.35572898,0.024784232,Medium / Monitor
0.48421785,0.01636917,Medium / Monitor
0.3289822,0.025749665,Medium / Monitor
0.7196788,0.016891614,High Risk (Confident)
0.51983625,0.039065883,Medium / Monitor
0.33108425,0.061500393,Medium / Monitor
0.39638186,0.019769978,Medium / Monitor
0.45207253,0.07550715,Medium / Monitor
0.52662027,0.017639603,Medium / Monitor
0.5525717,0.017806238,Medium / Monitor
0.27934316,0.024310268,Low Risk
0.67891705,0.033748843,Medium / Monitor
0.37206146,0.03807671,Medium / Monitor
0.48586366,0.014977324,Medium / Monitor
0.4279164,0.012848042,Medium / Monitor
0.15834552,0.027293777,Low Risk
0.7262383,0.016879814,High Risk (Confident)
0.33423048,0.020767422,Medium / Monitor
0.29177874,0.013590435,Low Risk
0.53580827,0.048830718,Medium / Monitor
0.32500744,0.037760273,Medium / Monitor
0.22921056,0.014780158,Low Risk
0.51637626,0.023802536,Medium / Monitor
0.5133354,0.018937098,Medium / Monitor
0.61210984,0.021111706,Medium / Monitor
0.43669775,0.02954253,Medium / Monitor
0.52689904,0.02540268,Medium / Monitor
0.3857475,0.018313726,Medium / Monitor
0.1981392,0.04152454,Low Risk
0.5012417,0.017881403,Medium / Monitor
0.5518025,0.019163111,Medium / Monitor
0.6447536,0.016764173,Medium / Monitor
0.14051744,0.014883609,Low Risk
0.49380335,0.04000248,Medium / Monitor
0.4384388,0.0282163,Medium / Monitor
0.2377368,0.019585293,Low Risk
0.39256525,0.035126835,Medium / Monitor
0.28855535,0.016701592,Low Risk
0.46920052,0.013682057,Medium / Monitor
0.7011283,0.01237243,High Risk (Confident)
0.35891974,0.026862277,Medium / Monitor
0.6100658,0.0190746,Medium / Monitor
0.6998376,0.020655397,Medium / Monitor
0.7063959,0.016174862,High Risk (Confident)
0.6513908,0.013492691,Medium / Monitor
0.42059052,0.032758463,Medium / Monitor
0.4652176,0.02754026,Medium / Monitor
0.49137878,0.021129914,Medium / Monitor
0.73037606,0.014038342,High Risk (Confident)
0.39037004,0.02178161,Medium / Monitor
0.29822573,0.014657686,Low Risk
0.22202438,0.049593598,Low Risk
0.31497133,0.016051512,Medium / Monitor
0.72601473,0.018597012,High Risk (Confident)
0.650039,0.022292128,Medium / Monitor
0.60003495,0.02841396,Medium / Monitor
0.71164554,0.015234467,High Risk (Confident)
0.24523625,0.024483617,Low Risk
0.39297685,0.025515728,Medium / Monitor
0.3167287,0.028509904,Medium / Monitor
0.20704696,0.042298127,Low Risk
0.2942335,0.032756954,Low Risk
0.27117994,0.015017124,Low Risk
0.4481166,0.016696665,Medium / Monitor
0.22783814,0.0354801,Low Risk
0.67245746,0.032242678,Medium / Monitor
0.5234696,0.02219812,Medium / Monitor
0.35364965,0.017277675,Medium / Monitor
0.80623686,0.014327679,High Risk (Confident)
0.64907706,0.013935516,Medium / Monitor
0.6264409,0.019042378,Medium / Monitor
0.33729836,0.023151139,Medium / Monitor
0.41942692,0.016028041,Medium / Monitor
0.47781613,0.02650131,Medium / Monitor
0.6249466,0.01779502,Medium / Monitor
0.5484056,0.022146644,Medium / Monitor
0.3492738,0.027913265,Medium / Monitor
0.5775708,0.014809802,Medium / Monitor
0.54163253,0.02730709,Medium / Monitor
0.5278385,0.018072952,Medium / Monitor
0.7138468,0.012160285,High Risk (Confident)
0.59974515,0.029273646,Medium / Monitor
0.5000411,0.024684904,Medium / Monitor
0.3972901,0.0882862,Medium / Monitor
0.29654172,0.02009076,Low Risk
0.34570545,0.012614036,Medium / Monitor
0.6037058,0.014341879,Medium / Monitor
0.79243594,0.0278135,High Risk (Confident)
0.42596176,0.015141024,Medium / Monitor
0.50771874,0.02817068,Medium / Monitor
0.5894178,0.020602422,Medium / Monitor
0.64120513,0.019933168,Medium / Monitor
0.54265296,0.028833555,Medium / Monitor
0.22953653,0.018991325,Low Risk
0.48755965,0.018997809,Medium / Monitor
0.66799504,0.017331062,Medium / Monitor
0.5406993,0.049570285,Medium / Monitor
0.27467185,0.015725307,Low Risk
0.6174171,0.038778815,Medium / Monitor
0.36588126,0.016734023,Medium / Monitor
0.33067688,0.019991783,Medium / Monitor
0.3005242,0.013272952,Medium / Monitor
0.63499486,0.017226152,Medium / Monitor
0.17759602,0.016807508,Low Risk
0.51845944,0.014483972,Medium / Monitor
0.10574843,0.02411769,Low Risk
0.5770397,0.019478926,Medium / Monitor
0.49313986,0.035765544,Medium / Monitor
0.58614457,0.023095518,Medium / Monitor
0.5898101,0.018517785,Medium / Monitor
0.50724375,0.016023884,Medium / Monitor
0.32970455,0.017340986,Medium / Monitor
0.43283662,0.025132041,Medium / Monitor
0.48421595,0.035101477,Medium / Monitor
0.548655,0.02826565,Medium / Monitor
0.7360237,0.01191562,High Risk (Confident)
0.54385936,0.018707106,Medium / Monitor
0.76597285,0.010294398,High Risk (Confident)
0.1270748,0.02095887,Low Risk
0.16430263,0.025445897,Low Risk
0.33058965,0.029720709,Medium / Monitor
0.4509927,0.012992566,Medium / Monitor
0.23228787,0.023453766,Low Risk
0.69506425,0.012688494,Medium / Monitor
0.52919537,0.018674282,Medium / Monitor
0.3617386,0.015302784,Medium / Monitor
0.49582443,0.017598243,Medium / Monitor
0.4327863,0.024522923,Medium / Monitor
0.8080441,0.015910396,High Risk (Confident)
0.21830957,0.014275327,Low Risk
0.6913566,0.011698352,Medium / Monitor
0.6557283,0.014840746,Medium / Monitor
0.59758765,0.018006884,Medium / Monitor
0.5612337,0.019417008,Medium / Monitor
0.64031875,0.017586427,Medium / Monitor
0.54249364,0.018549064,Medium / Monitor
0.28631082,0.0145255625,Low Risk
0.39891773,0.017544212,Medium / Monitor
0.38608778,0.021631869,Medium / Monitor
0.6121966,0.041042138,Medium / Monitor
0.3394736,0.013668352,Medium / Monitor
0.4472262,0.016562313,Medium / Monitor
0.5511038,0.016579973,Medium / Monitor
0.5617038,0.020879515,Medium / Monitor
0.6466303,0.016403005,Medium / Monitor
0.31567547,0.017853832,Medium / Monitor
0.3128543,0.033196304,Medium / Monitor
0.49302158,0.022408728,Medium / Monitor
0.5126944,0.032210883,Medium / Monitor
0.4735498,0.01839112,Medium / Monitor
0.3993245,0.020854145,Medium / Monitor
0.38473323,0.014460477,Medium / Monitor
0.22892894,0.02133094,Low Risk
0.6326334,0.012832127,Medium / Monitor
0.4661759,0.018242106,Medium / Monitor
0.40400487,0.02085271,Medium / Monitor
0.06568761,0.017306399,Low Risk
0.4874029,0.034563195,Medium / Monitor
0.57545054,0.020823082,Medium / Monitor
0.43188512,0.022337206,Medium / Monitor
0.31538403,0.02588876,Medium / Monitor
0.65244114,0.014447214,Medium / Monitor
0.49695793,0.021578267,Medium / Monitor
0.51610965,0.024032047,Medium / Monitor
0.566279,0.01812099,Medium / Monitor
0.7004522,0.014335933,High Risk (Confident)
0.3596169,0.020332335,Medium / Monitor
0.62214184,0.019189786,Medium / Monitor
0.44929448,0.021050265,Medium / Monitor
0.57669884,0.015958477,Medium / Monitor
0.6013772,0.017050156,Medium / Monitor
0.37188613,0.031641115,Medium / Monitor
0.46873027,0.022581955,Medium / Monitor
0.6205138,0.019549001,Medium / Monitor
0.41303357,0.024310924,Medium / Monitor
0.4549884,0.02322755,Medium / Monitor
0.24914952,0.064929195,Low Risk
0.47724804,0.037212472,Medium / Monitor
0.19139265,0.0206203,Low Risk
0.4345166,0.04195711,Medium / Monitor
0.5457245,0.018726552,Medium / Monitor
0.34368095,0.022599459,Medium / Monitor
0.21806405,0.020907912,Low Risk
0.49573746,0.01795138,Medium / Monitor
0.27609894,0.021279626,Low Risk
0.5572768,0.02253702,Medium / Monitor
0.15219916,0.048615787,Low Risk
0.6581536,0.0180149,Medium / Monitor
0.340756,0.01668986,Medium / Monitor
0.26687032,0.018695395,Low Risk
0.56136256,0.014510805,Medium / Monitor
0.46747544,0.024642624,Medium / Monitor
0.5177086,0.016019676,Medium / Monitor
0.51044023,0.01726651,Medium / Monitor
0.5158754,0.025494011,Medium / Monitor
0.27211463,0.012498276,Low Risk
0.4892057,0.044656187,Medium / Monitor
0.689931,0.017205395,Medium / Monitor
0.56220543,0.022167528,Medium / Monitor
0.3784313,0.011796252,Medium / Monitor
0.55086994,0.020994429,Medium / Monitor
0.42211154,0.018061887,Medium / Monitor
0.39526737,0.024258109,Medium / Monitor
0.47412804,0.024066072,Medium / Monitor
0.37517196,0.010982953,Medium / Monitor
0.63639945,0.02096753,Medium / Monitor
0.6899035,0.017479863,Medium / Monitor
0.6307145,0.014547369,Medium / Monitor
0.5159773,0.019871885,Medium / Monitor
0.54683363,0.017923135,Medium / Monitor
0.5716769,0.015680717,Medium / Monitor
0.59084946,0.018942136,Medium / Monitor
0.7472659,0.01721604,High Risk (Confident)
0.43311045,0.018659377,Medium / Monitor
0.67565686,0.023909798,Medium / Monitor
0.4974068,0.017717825,Medium / Monitor
0.34707996,0.017165985,Medium / Monitor
0.3771547,0.034469042,Medium / Monitor
0.15403758,0.025803545,Low Risk
0.48129138,0.024487404,Medium / Monitor
0.49815378,0.031534895,Medium / Monitor
0.64499295,0.015225083,Medium / Monitor
0.34491852,0.018576985,Medium / Monitor
0.384703,0.016146677,Medium / Monitor
0.51381415,0.021469014,Medium / Monitor
0.47310644,0.02489692,Medium / Monitor
0.41923216,0.01705529,Medium / Monitor
0.5332154,0.03512294,Medium / Monitor
0.28032067,0.029500764,Low Risk
0.5372561,0.02100999,Medium / Monitor
0.4321085,0.026429286,Medium / Monitor
0.4496952,0.019666845,Medium / Monitor
0.39315364,0.021781623,Medium / Monitor
0.3913234,0.022923488,Medium / Monitor
0.23894706,0.025759606,Low Risk
0.51936704,0.019964932,Medium / Monitor
0.43781438,0.020802982,Medium / Monitor
0.2590008,0.05040197,Low Risk
0.52589995,0.021222794,Medium / Monitor
0.70866317,0.034752913,High Risk (Confident)
0.66967005,0.041522875,Medium / Monitor
0.5311236,0.02629725,Medium / Monitor
0.3696312,0.01866803,Medium / Monitor
0.44640753,0.017039487,Medium / Monitor
0.5271134,0.019990271,Medium / Monitor
0.18151115,0.013518598,Low Risk
0.44664022,0.033169817,Medium / Monitor
0.29126197,0.08853851,Low Risk
0.55675215,0.0155370645,Medium / Monitor
0.3659117,0.024699783,Medium / Monitor
0.40431297,0.049290966,Medium / Monitor
0.41257057,0.018485421,Medium / Monitor
0.71274173,0.01237741,High Risk (Confident)
0.45719156,0.016475746,Medium / Monitor
0.2660664,0.023216432,Low Risk
0.32429,0.021312738,Medium / Monitor
0.53356856,0.030140642,Medium / Monitor
0.18938637,0.026599392,Low Risk
0.16360198,0.027868899,Low Risk
0.34361947,0.02874622,Medium / Monitor
0.23216091,0.017734753,Low Risk
0.80350035,0.013469266,High Risk (Confident)
0.49297008,0.016459892,Medium / Monitor
0.38621622,0.021072777,Medium / Monitor
0.38249695,0.017502017,Medium / Monitor
0.62075233,0.01720414,Medium / Monitor
0.4379367,0.014749908,Medium / Monitor
0.4659133,0.026227755,Medium / Monitor
0.5925121,0.02340461,Medium / Monitor
0.62213653,0.018967817,Medium / Monitor
0.33306903,0.02093122,Medium / Monitor
0.2856547,0.036467083,Low Risk
0.6746959,0.015403645,Medium / Monitor
0.3591286,0.019214276,Medium / Monitor
0.28058514,0.0154886795,Low Risk
0.3261412,0.015173714,Medium / Monitor
0.2152054,0.015823832,Low Risk
0.49862775,0.022475969,Medium / Monitor
0.39814368,0.019097226,Medium / Monitor
0.65049195,0.012339735,Medium / Monitor
0.34306127,0.022759894,Medium / Monitor
0.6675771,0.021216908,Medium / Monitor
0.6470964,0.018801706,Medium / Monitor
0.62132263,0.023109201,Medium / Monitor
0.2914475,0.012670531,Low Risk
0.5238015,0.017997798,Medium / Monitor
0.19386855,0.016619494,Low Risk
0.5349102,0.019227983,Medium / Monitor
0.5949716,0.012275466,Medium / Monitor
0.285824,0.022586875,Low Risk
0.42430627,0.0144547615,Medium / Monitor
0.5963847,0.021892045,Medium / Monitor
0.48834547,0.024534341,Medium / Monitor
0.6266028,0.015359092,Medium / Monitor
0.51280874,0.013727873,Medium / Monitor
0.24880357,0.030650109,Low Risk
0.32563245,0.017176865,Medium / Monitor
0.36887276,0.019970788,Medium / Monitor
0.27311963,0.040828146,Low Risk
0.35526392,0.010174687,Medium / Monitor
0.50033593,0.01915349,Medium / Monitor
0.6530248,0.018314213,Medium / Monitor
0.4512169,0.02067089,Medium / Monitor
0.6687823,0.017373962,Medium / Monitor
0.75926095,0.0116384635,High Risk (Confident)
0.44576517,0.019017564,Medium / Monitor
0.28927675,0.029303627,Low Risk
0.33195242,0.014604718,Medium / Monitor
0.70867103,0.014564245,High Risk (Confident)
0.7524154,0.0121166,High Risk (Confident)
0.44990894,0.028571788,Medium / Monitor
0.5941162,0.015594428,Medium / Monitor
0.5890297,0.018341564,Medium / Monitor
0.12889762,0.018639188,Low Risk
0.31051758,0.020685801,Medium / Monitor
0.6243034,0.030312685,Medium / Monitor
0.43657032,0.021132214,Medium / Monitor
0.77366483,0.009616329,High Risk (Confident)
0.43338913,0.028962307,Medium / Monitor
0.37007895,0.0413697,Medium / Monitor
0.106357,0.011525922,Low Risk
0.61581635,0.022303633,Medium / Monitor
0.4448096,0.018474566,Medium / Monitor
0.5944269,0.024951331,Medium / Monitor
0.18865414,0.038789462,Low Risk
0.27895945,0.036394797,Low Risk
0.3960473,0.0374517,Medium / Monitor
0.35007522,0.020551344,Medium / Monitor
0.53132623,0.018796533,Medium / Monitor
0.25783694,0.016109461,Low Risk
0.27905378,0.030002736,Low Risk
0.60041845,0.019945664,Medium / Monitor
0.5808679,0.027751371,Medium / Monitor
0.59860766,0.025743773,Medium / Monitor
0.34448546,0.020831516,Medium / Monitor
0.17507757,0.02906786,Low Risk
0.30666074,0.019788548,Medium / Monitor
0.43263906,0.019477228,Medium / Monitor
0.41722217,0.07546538,Medium / Monitor
0.38995463,0.014706239,Medium / Monitor
0.5878401,0.031953137,Medium / Monitor
0.5338495,0.021941215,Medium / Monitor
0.46252102,0.026074039,Medium / Monitor
0.5087093,0.02044933,Medium / Monitor
0.3324566,0.021461848,Medium / Monitor
0.45383728,0.016467124,Medium / Monitor
0.4184992,0.030788243,Medium / Monitor
0.29772848,0.020893808,Low Risk
0.5126238,0.038317986,Medium / Monitor
0.56449056,0.03907983,Medium / Monitor
0.20468305,0.01835091,Low Risk
0.20780636,0.017314412,Low Risk
0.38591155,0.029116867,Medium / Monitor
0.574298,0.02683006,Medium / Monitor
0.606589,0.02401317,Medium / Monitor
0.44955972,0.013731113,Medium / Monitor
0.43638688,0.028971957,Medium / Monitor
0.25419146,0.030927453,Low Risk
0.757443,0.02034094,High Risk (Confident)
0.5728845,0.015724555,Medium / Monitor
0.7666978,0.012011357,High Risk (Confident)
0.5751139,0.01897749,Medium / Monitor
0.67430264,0.024020255,Medium / Monitor
0.5534559,0.018313104,Medium / Monitor
0.44287822,0.016427455,Medium / Monitor
0.4653261,0.014097876,Medium / Monitor
0.48003387,0.021586265,Medium / Monitor
